227	724571	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
228	724571	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
229	724571	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
230	724572	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
231	724572	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
232	724572	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
233	724572	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
234	724572	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
235	724572	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
236	724573	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
237	724573	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
238	724573	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
239	724573	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
240	724573	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
241	724573	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
242	724574	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
243	724574	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
244	724574	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
245	724574	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
246	724574	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
247	724574	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
248	724575	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
249	724575	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
250	724575	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
251	724575	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
252	724575	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
253	724575	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
254	724576	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
255	724576	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
256	724576	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
257	724576	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
258	724576	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
259	724576	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
260	726269	TN	20221	2	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
261	726269	TN	20221	3	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
262	726270	TN	20221	4	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
263	726270	TN	20221	5	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
264	726271	TN	20221	6	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
265	726271	TN	20221	7	1315	1730	C4-206A	0	24	NULL	NULL	BF4522
266	136242	LT+BT	20221	4	0645	0815	D6-105	0	36	NULL	NULL	BF4522E
267	724580	TN	20221	2	1315	1730	C4-206A	0	15	NULL	NULL	BF4522E
268	724580	TN	20221	4	1315	1730	C4-206A	0	15	NULL	NULL	BF4522E
269	724580	TN	20221	6	1315	1730	C4-206A	0	15	NULL	NULL	BF4522E
270	724581	TN	20221	3	1315	1730	C4-206A	0	15	NULL	NULL	BF4522E
271	724581	TN	20221	5	1315	1730	C4-206A	0	15	NULL	NULL	BF4522E
272	724581	TN	20221	7	1315	1730	C4-206A	0	15	NULL	NULL	BF4522E
273	138113	LT+BT	20221	2	0645	0815	D3-5-501	0	120	NULL	NULL	BF4523
274	724564	TN	20221	2	1315	1730	C4-204	0	25	NULL	NULL	BF4523
275	724564	TN	20221	3	1315	1730	C4-204	0	25	NULL	NULL	BF4523
276	724564	TN	20221	4	1315	1730	C4-204	0	25	NULL	NULL	BF4523
